"tipo_ciclo","funcionario","socio","score_match","metodo_match","orgao","empresa","cnpj","cargo","funcao","vinculo","lotacao","remuneracao_total","periodo_inicio","periodo_fim","data_contrato","valor_contrato","descricao","qualificacao_socio"
"triangulo","FUNC-E93784","SOC-E93784","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4203,52","2022-02","2026-02","01/12/2020","513.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-E93784","SOC-E93784","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4203,52","2022-02","2026-02","31/08/2021","501.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","07/04/2017","1.567.800,00","Serviços de Enfermagem Hospitalar (Enfermeiro e Técnico de Enfermagem) em regime de plantão ininterrupto, a serem prestados nas seguintes unidades: HOSPITAL INFANTIL DR. FAJARDO E HOSPITAL UNIVERSITÁRIO FRANCISCA MENDES.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","15/12/2017","217.800,00","serviços de Enfermagem Hospitalar (Técnico de Enfermagem) em regime de plantões ininterruptos, a serem prestados no SPA Joventina Dias","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","30/08/2019","12.986.784,60","serviço de Enfermagem em Cardiologia Adulto e Pediátrica de Média e Alta complexidade em regime de plantão ininterrupto a ser executado no Hospital Universitário Francisca Mendes - HUFM","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","11/02/2020","16.211.160,00","Contratação de Pessoa Jurídica especializada em serviço de Enfermagem Intensiva Hospitalar: Materno Infantil, Neonatal, Coronariana e de Transplantes para execução em regime de plantão ininterrupto a serem prestados nas Unidades de Terapia Intensiva - UTI´s das seguintes Unidades de Saúde: Maternidade Ana Braga, Maternidade Balbina Mestrinho, Maternidade Azilda Marreiro, Maternidade Nazira Daou, Instituto Da Mulher Dona Lindú, Hospital Infantil Dr. Fajardo, Instituto Da Criança Do Amazonas -ICAM, Hospital e Pronto Socorro da Criança Zona Leste, Hospital e Pronto Socorro da Criança Zona Oeste, Hospital e Pronto Socorro da Criança Zona Sul, Hospital e Pronto Socorro 28 de Agosto, Hospital e Pronto Socorro João Lúcio Pereira Machado, Coordenação de Estadual de Transplantes, Hospital e Pronto Socorro Dr. Aristóteles Platão Bezerra de Araújo e Hospital Universitário Francisca Mendes","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","10/08/2018","2.376.000,00","Serviço em enfermagem (técnico de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","03/04/2019","3.159.000,00","Prestação de serviços de enfermagem (técnicos de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","15/10/2019","5.265.000,00","Contratação emergencial de empresa especializada na prestação do serviço de técnicos de enfermagem em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","01/12/2020","513.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-D92600","SOC-D92600","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","P.S.C.ZONA SUL","866,67","2023-11","2026-02","31/08/2021","501.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","07/04/2017","1.567.800,00","Serviços de Enfermagem Hospitalar (Enfermeiro e Técnico de Enfermagem) em regime de plantão ininterrupto, a serem prestados nas seguintes unidades: HOSPITAL INFANTIL DR. FAJARDO E HOSPITAL UNIVERSITÁRIO FRANCISCA MENDES.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","15/12/2017","217.800,00","serviços de Enfermagem Hospitalar (Técnico de Enfermagem) em regime de plantões ininterruptos, a serem prestados no SPA Joventina Dias","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","30/08/2019","12.986.784,60","serviço de Enfermagem em Cardiologia Adulto e Pediátrica de Média e Alta complexidade em regime de plantão ininterrupto a ser executado no Hospital Universitário Francisca Mendes - HUFM","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","11/02/2020","16.211.160,00","Contratação de Pessoa Jurídica especializada em serviço de Enfermagem Intensiva Hospitalar: Materno Infantil, Neonatal, Coronariana e de Transplantes para execução em regime de plantão ininterrupto a serem prestados nas Unidades de Terapia Intensiva - UTI´s das seguintes Unidades de Saúde: Maternidade Ana Braga, Maternidade Balbina Mestrinho, Maternidade Azilda Marreiro, Maternidade Nazira Daou, Instituto Da Mulher Dona Lindú, Hospital Infantil Dr. Fajardo, Instituto Da Criança Do Amazonas -ICAM, Hospital e Pronto Socorro da Criança Zona Leste, Hospital e Pronto Socorro da Criança Zona Oeste, Hospital e Pronto Socorro da Criança Zona Sul, Hospital e Pronto Socorro 28 de Agosto, Hospital e Pronto Socorro João Lúcio Pereira Machado, Coordenação de Estadual de Transplantes, Hospital e Pronto Socorro Dr. Aristóteles Platão Bezerra de Araújo e Hospital Universitário Francisca Mendes","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","10/08/2018","2.376.000,00","Serviço em enfermagem (técnico de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","03/04/2019","3.159.000,00","Prestação de serviços de enfermagem (técnicos de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","15/10/2019","5.265.000,00","Contratação emergencial de empresa especializada na prestação do serviço de técnicos de enfermagem em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","01/12/2020","513.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-F7B0DF","SOC-F7B0DF","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO GENERALISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","3900,00","2023-12","2026-02","31/08/2021","501.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","07/04/2017","1.567.800,00","Serviços de Enfermagem Hospitalar (Enfermeiro e Técnico de Enfermagem) em regime de plantão ininterrupto, a serem prestados nas seguintes unidades: HOSPITAL INFANTIL DR. FAJARDO E HOSPITAL UNIVERSITÁRIO FRANCISCA MENDES.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","15/12/2017","217.800,00","serviços de Enfermagem Hospitalar (Técnico de Enfermagem) em regime de plantões ininterruptos, a serem prestados no SPA Joventina Dias","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","30/08/2019","12.986.784,60","serviço de Enfermagem em Cardiologia Adulto e Pediátrica de Média e Alta complexidade em regime de plantão ininterrupto a ser executado no Hospital Universitário Francisca Mendes - HUFM","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","11/02/2020","16.211.160,00","Contratação de Pessoa Jurídica especializada em serviço de Enfermagem Intensiva Hospitalar: Materno Infantil, Neonatal, Coronariana e de Transplantes para execução em regime de plantão ininterrupto a serem prestados nas Unidades de Terapia Intensiva - UTI´s das seguintes Unidades de Saúde: Maternidade Ana Braga, Maternidade Balbina Mestrinho, Maternidade Azilda Marreiro, Maternidade Nazira Daou, Instituto Da Mulher Dona Lindú, Hospital Infantil Dr. Fajardo, Instituto Da Criança Do Amazonas -ICAM, Hospital e Pronto Socorro da Criança Zona Leste, Hospital e Pronto Socorro da Criança Zona Oeste, Hospital e Pronto Socorro da Criança Zona Sul, Hospital e Pronto Socorro 28 de Agosto, Hospital e Pronto Socorro João Lúcio Pereira Machado, Coordenação de Estadual de Transplantes, Hospital e Pronto Socorro Dr. Aristóteles Platão Bezerra de Araújo e Hospital Universitário Francisca Mendes","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","10/08/2018","2.376.000,00","Serviço em enfermagem (técnico de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","03/04/2019","3.159.000,00","Prestação de serviços de enfermagem (técnicos de enfermagem) em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","15/10/2019","5.265.000,00","Contratação emergencial de empresa especializada na prestação do serviço de técnicos de enfermagem em regime de plantão ininterrupto.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","01/12/2020","513.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-F46180","SOC-F46180","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","INSTITUTO DA CRIANCA - ICAM","5654,72","2023-12","2026-02","31/08/2021","501.508,98","Contratação de serviços técnicos de medicina e segurança do trabalho visando à implantação e manutenção de atividades no âmbito do Programa de Prevenção de Riscos Ambientais - PPRA, Programa de Controle Médico de Saúde Ocupacional - PCMSO, serviço especializado em Engenharia de Segurança e Medicina do Trabalho - SESMT e formulação, implantação e manutenção da Comissão Interna de Prevenção de Acidentes - CIPA, destinados aos servidores públicos do Hospital e Pronto Socorro 28 de Agosto.","Sócio"
"triangulo","FUNC-9D7414","SOC-9D7414","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4212,62","2023-12","2026-02","07/04/2017","1.567.800,00","Serviços de Enfermagem Hospitalar (Enfermeiro e Técnico de Enfermagem) em regime de plantão ininterrupto, a serem prestados nas seguintes unidades: HOSPITAL INFANTIL DR. FAJARDO E HOSPITAL UNIVERSITÁRIO FRANCISCA MENDES.","Sócio"
"triangulo","FUNC-9D7414","SOC-9D7414","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4212,62","2023-12","2026-02","15/12/2017","217.800,00","serviços de Enfermagem Hospitalar (Técnico de Enfermagem) em regime de plantões ininterruptos, a serem prestados no SPA Joventina Dias","Sócio"
"triangulo","FUNC-9D7414","SOC-9D7414","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4212,62","2023-12","2026-02","30/08/2019","12.986.784,60","serviço de Enfermagem em Cardiologia Adulto e Pediátrica de Média e Alta complexidade em regime de plantão ininterrupto a ser executado no Hospital Universitário Francisca Mendes - HUFM","Sócio"
"triangulo","FUNC-9D7414","SOC-9D7414","100","exato","SES","MANAOS SERVICOS DE SAUDE LIMITADA","15309841000152","ENFERMEIRO INTENSIVISTA TEMPORARIO","","SERVICO TEMPORARIO","HOSPITAL UNIV.FRANCISCA MENDES","4212,62","2023-12","2026-02","11/02/2020","16.211.160,00","Contratação de Pessoa Jurídica especializada em serviço de Enfermagem Intensiva Hospitalar: Materno Infantil, Neonatal, Coronariana e de Transplantes para execução em regime de plantão ininterrupto a serem prestados nas Unidades de Terapia Intensiva - UTI´s das seguintes Unidades de Saúde: Maternidade Ana Braga, Maternidade Balbina Mestrinho, Maternidade Azilda Marreiro, Maternidade Nazira Daou, Instituto Da Mulher Dona Lindú, Hospital Infantil Dr. Fajardo, Instituto Da Criança Do Amazonas -ICAM, Hospital e Pronto Socorro da Criança Zona Leste, Hospital e Pronto Socorro da Criança Zona Oeste, Hospital e Pronto Socorro da Criança Zona Sul, Hospital e Pronto Socorro 28 de Agosto, Hospital e Pronto Socorro João Lúcio Pereira Machado, Coordenação de Estadual de Transplantes, Hospital e Pronto Socorro Dr. Aristóteles Platão Bezerra de Araújo e Hospital Universitário Francisca Mendes","Sócio"
